ZCTA,year,month,nbhd_intls,metric,indicator,neighborhood_count,unit,Neighborhood,Neighborhood_pop,dates2,day,zip_pop,zip_pop_p,zip_count_est
02110,2020,2,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-02-01,1,2340,0.04274753379612715,0
02110,2020,1,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-01-01,1,2340,0.04274753379612715,0
02110,2020,10,BB/BH/DT/NE/WE,Case,New Cases,144,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-10-01,1,2340,0.04274753379612715,7
02110,2020,11,BB/BH/DT/NE/WE,Case,New Cases,415,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-11-01,1,2340,0.04274753379612715,18
02110,2020,11,BB/BH/DT/NE/WE,Case,Deaths,4,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-11-01,1,2340,0.04274753379612715,1
02110,2020,6,BB/BH/DT/NE/WE,Case,New Cases,35,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-06-01,1,2340,0.04274753379612715,2
02110,2020,3,BB/BH/DT/NE/WE,Case,New Cases,106,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-03-01,1,2340,0.04274753379612715,5
02110,2020,9,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-09-01,1,2340,0.04274753379612715,0
02110,2020,9,BB/BH/DT/NE/WE,Case,New Cases,72,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-09-01,1,2340,0.04274753379612715,4
02110,2020,12,BB/BH/DT/NE/WE,Case,Deaths,4,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-12-01,1,2340,0.04274753379612715,1
02110,2020,5,BB/BH/DT/NE/WE,Case,Deaths,4,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-05-01,1,2340,0.04274753379612715,1
02110,2020,10,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-10-01,1,2340,0.04274753379612715,1
02110,2020,6,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-06-01,1,2340,0.04274753379612715,0
02110,2020,12,BB/BH/DT/NE/WE,Case,New Cases,649,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-12-01,1,2340,0.04274753379612715,28
02110,2020,8,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-08-01,1,2340,0.04274753379612715,1
02110,2020,7,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-07-01,1,2340,0.04274753379612715,1
02110,2020,7,BB/BH/DT/NE/WE,Case,New Cases,53,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-07-01,1,2340,0.04274753379612715,3
02110,2020,1,BB/BH/DT/NE/WE,Case,New Cases,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-01-01,1,2340,0.04274753379612715,0
02110,2020,3,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-03-01,1,2340,0.04274753379612715,0
02110,2020,5,BB/BH/DT/NE/WE,Case,New Cases,140,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-05-01,1,2340,0.04274753379612715,6
02110,2021,2,BB/BH/DT/NE/WE,Case,Deaths,3,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-02-01,1,2307,0.04214468396054074,1
02110,2021,7,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-07-01,1,2307,0.04214468396054074,1
02110,2021,6,BB/BH/DT/NE/WE,Case,New Cases,17,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-06-01,1,2307,0.04214468396054074,1
02110,2021,1,BB/BH/DT/NE/WE,Case,Deaths,6,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-01-01,1,2307,0.04214468396054074,1
02110,2021,9,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-09-01,1,2307,0.04214468396054074,1
02110,2021,5,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-05-01,1,2307,0.04214468396054074,0
02110,2021,4,BB/BH/DT/NE/WE,Case,New Cases,318,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-04-01,1,2307,0.04214468396054074,14
02110,2021,8,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-08-01,1,2307,0.04214468396054074,0
02110,2021,7,BB/BH/DT/NE/WE,Case,New Cases,136,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-07-01,1,2307,0.04214468396054074,6
02110,2021,2,BB/BH/DT/NE/WE,Case,New Cases,346,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-02-01,1,2307,0.04214468396054074,15
02110,2021,12,BB/BH/DT/NE/WE,Case,New Cases,1687,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-12-01,1,2307,0.04214468396054074,72
02110,2021,6,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-06-01,1,2307,0.04214468396054074,1
02110,2021,3,BB/BH/DT/NE/WE,Case,New Cases,408,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-03-01,1,2307,0.04214468396054074,18
02110,2021,9,BB/BH/DT/NE/WE,Case,New Cases,358,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-09-01,1,2307,0.04214468396054074,16
02110,2021,12,BB/BH/DT/NE/WE,Case,Deaths,5,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-12-01,1,2307,0.04214468396054074,1
02110,2021,8,BB/BH/DT/NE/WE,Case,New Cases,316,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-08-01,1,2307,0.04214468396054074,14
02110,2021,1,BB/BH/DT/NE/WE,Case,New Cases,644,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-01-01,1,2307,0.04214468396054074,28
02110,2021,3,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-03-01,1,2307,0.04214468396054074,1
02110,2021,5,BB/BH/DT/NE/WE,Case,New Cases,42,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-05-01,1,2307,0.04214468396054074,2
02110,2021,10,BB/BH/DT/NE/WE,Case,New Cases,254,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-10-01,1,2307,0.04214468396054074,11
02110,2021,10,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-10-01,1,2307,0.04214468396054074,0
02110,2021,11,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-11-01,1,2307,0.04214468396054074,1
02110,2021,11,BB/BH/DT/NE/WE,Case,New Cases,349,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-11-01,1,2307,0.04214468396054074,15
02110,2021,4,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-04-01,1,2307,0.04214468396054074,0
02110,2022,11,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-11-01,1,2337,0.04269272926561929,0
02110,2022,5,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-05-01,1,2337,0.04269272926561929,0
02110,2022,12,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-12-01,1,2337,0.04269272926561929,1
02110,2022,10,BB/BH/DT/NE/WE,Case,New Cases,170,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-10-01,1,2337,0.04269272926561929,8
02110,2022,2,BB/BH/DT/NE/WE,Case,New Cases,359,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-02-01,1,2337,0.04269272926561929,16
02110,2022,11,BB/BH/DT/NE/WE,Case,New Cases,139,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-11-01,1,2337,0.04269272926561929,6
02110,2022,8,BB/BH/DT/NE/WE,Case,New Cases,237,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-08-01,1,2337,0.04269272926561929,11
02110,2022,3,BB/BH/DT/NE/WE,Case,New Cases,392,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-03-01,1,2337,0.04269272926561929,17
02110,2022,1,BB/BH/DT/NE/WE,Case,New Cases,2531,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-01-01,1,2337,0.04269272926561929,109
02110,2022,2,BB/BH/DT/NE/WE,Case,Deaths,5,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-02-01,1,2337,0.04269272926561929,1
02110,2022,12,BB/BH/DT/NE/WE,Case,New Cases,216,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-12-01,1,2337,0.04269272926561929,10
02110,2022,8,BB/BH/DT/NE/WE,Case,Deaths,2,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-08-01,1,2337,0.04269272926561929,1
02110,2022,10,BB/BH/DT/NE/WE,Case,Deaths,2,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-10-01,1,2337,0.04269272926561929,1
02110,2022,6,BB/BH/DT/NE/WE,Case,New Cases,486,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-06-01,1,2337,0.04269272926561929,21
02110,2022,7,BB/BH/DT/NE/WE,Case,New Cases,364,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-07-01,1,2337,0.04269272926561929,16
02110,2022,9,BB/BH/DT/NE/WE,Case,New Cases,213,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-09-01,1,2337,0.04269272926561929,10
02110,2022,4,BB/BH/DT/NE/WE,Case,New Cases,794,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-04-01,1,2337,0.04269272926561929,34
02110,2022,3,BB/BH/DT/NE/WE,Case,Deaths,5,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-03-01,1,2337,0.04269272926561929,1
02110,2022,5,BB/BH/DT/NE/WE,Case,New Cases,965,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-05-01,1,2337,0.04269272926561929,42
02110,2022,1,BB/BH/DT/NE/WE,Case,Deaths,14,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-01-01,1,2337,0.04269272926561929,1
02110,2022,6,BB/BH/DT/NE/WE,Case,Deaths,4,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-06-01,1,2337,0.04269272926561929,1
02110,2022,4,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-04-01,1,2337,0.04269272926561929,0
02110,2022,9,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-09-01,1,2337,0.04269272926561929,1
02110,2022,7,BB/BH/DT/NE/WE,Case,Deaths,3,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2022-07-01,1,2337,0.04269272926561929,1
02111,2020,9,SE,Case,Deaths,0,count,South End,37870,2020-09-01,1,7949,0.20990229733298124,0
02111,2020,5,SE,Case,New Cases,175,count,South End,37870,2020-05-01,1,7949,0.20990229733298124,37
02111,2020,8,SE,Case,New Cases,50,count,South End,37870,2020-08-01,1,7949,0.20990229733298124,11
02111,2020,3,SE,Case,New Cases,83,count,South End,37870,2020-03-01,1,7949,0.20990229733298124,18
02111,2020,7,SE,Case,New Cases,36,count,South End,37870,2020-07-01,1,7949,0.20990229733298124,8
02111,2020,12,SE,Case,New Cases,561,count,South End,37870,2020-12-01,1,7949,0.20990229733298124,118
02111,2020,9,SE,Case,New Cases,61,count,South End,37870,2020-09-01,1,7949,0.20990229733298124,13
02111,2020,11,SE,Case,New Cases,312,count,South End,37870,2020-11-01,1,7949,0.20990229733298124,66
02111,2020,2,SE,Case,New Cases,0,count,South End,37870,2020-02-01,1,7949,0.20990229733298124,0
02111,2020,3,SE,Case,Deaths,0,count,South End,37870,2020-03-01,1,7949,0.20990229733298124,0
02111,2020,8,SE,Case,Deaths,0,count,South End,37870,2020-08-01,1,7949,0.20990229733298124,0
02111,2020,10,SE,Case,Deaths,0,count,South End,37870,2020-10-01,1,7949,0.20990229733298124,0
02111,2020,6,SE,Case,New Cases,62,count,South End,37870,2020-06-01,1,7949,0.20990229733298124,14
02111,2020,1,SE,Case,Deaths,0,count,South End,37870,2020-01-01,1,7949,0.20990229733298124,0
02111,2020,11,SE,Case,Deaths,1,count,South End,37870,2020-11-01,1,7949,0.20990229733298124,1
02111,2020,2,SE,Case,Deaths,0,count,South End,37870,2020-02-01,1,7949,0.20990229733298124,0
02111,2020,6,SE,Case,Deaths,3,count,South End,37870,2020-06-01,1,7949,0.20990229733298124,1
02111,2020,5,SE,Case,Deaths,17,count,South End,37870,2020-05-01,1,7949,0.20990229733298124,4
02111,2020,1,SE,Case,New Cases,0,count,South End,37870,2020-01-01,1,7949,0.20990229733298124,0
02111,2020,4,SE,Case,Deaths,12,count,South End,37870,2020-04-01,1,7949,0.20990229733298124,3
02111,2020,12,SE,Case,Deaths,1,count,South End,37870,2020-12-01,1,7949,0.20990229733298124,1
02111,2020,4,SE,Case,New Cases,601,count,South End,37870,2020-04-01,1,7949,0.20990229733298124,127
02111,2020,10,SE,Case,New Cases,148,count,South End,37870,2020-10-01,1,7949,0.20990229733298124,32
02111,2020,7,SE,Case,Deaths,2,count,South End,37870,2020-07-01,1,7949,0.20990229733298124,1
02111,2021,3,SE,Case,New Cases,276,count,South End,37870,2021-03-01,1,7841,0.20705043570108264,58
02111,2021,11,SE,Case,Deaths,3,count,South End,37870,2021-11-01,1,7841,0.20705043570108264,1
02111,2021,11,SE,Case,New Cases,258,count,South End,37870,2021-11-01,1,7841,0.20705043570108264,54
02111,2021,6,SE,Case,Deaths,0,count,South End,37870,2021-06-01,1,7841,0.20705043570108264,0
02111,2021,6,SE,Case,New Cases,20,count,South End,37870,2021-06-01,1,7841,0.20705043570108264,5
02111,2021,2,SE,Case,New Cases,259,count,South End,37870,2021-02-01,1,7841,0.20705043570108264,54
02111,2021,5,SE,Case,Deaths,2,count,South End,37870,2021-05-01,1,7841,0.20705043570108264,1
02111,2021,2,SE,Case,Deaths,3,count,South End,37870,2021-02-01,1,7841,0.20705043570108264,1
02111,2021,10,SE,Case,New Cases,189,count,South End,37870,2021-10-01,1,7841,0.20705043570108264,40
02111,2021,5,SE,Case,New Cases,72,count,South End,37870,2021-05-01,1,7841,0.20705043570108264,15
02111,2021,10,SE,Case,Deaths,1,count,South End,37870,2021-10-01,1,7841,0.20705043570108264,1
02111,2021,4,SE,Case,New Cases,247,count,South End,37870,2021-04-01,1,7841,0.20705043570108264,52
02111,2021,3,SE,Case,Deaths,2,count,South End,37870,2021-03-01,1,7841,0.20705043570108264,1
02111,2021,4,SE,Case,Deaths,4,count,South End,37870,2021-04-01,1,7841,0.20705043570108264,1
02111,2021,8,SE,Case,New Cases,197,count,South End,37870,2021-08-01,1,7841,0.20705043570108264,41
02111,2021,12,SE,Case,Deaths,6,count,South End,37870,2021-12-01,1,7841,0.20705043570108264,2
02111,2021,9,SE,Case,Deaths,0,count,South End,37870,2021-09-01,1,7841,0.20705043570108264,0
02111,2021,1,SE,Case,Deaths,6,count,South End,37870,2021-01-01,1,7841,0.20705043570108264,2
02111,2021,8,SE,Case,Deaths,0,count,South End,37870,2021-08-01,1,7841,0.20705043570108264,0
02111,2021,7,SE,Case,New Cases,96,count,South End,37870,2021-07-01,1,7841,0.20705043570108264,20
02111,2021,9,SE,Case,New Cases,272,count,South End,37870,2021-09-01,1,7841,0.20705043570108264,57
02111,2021,1,SE,Case,New Cases,552,count,South End,37870,2021-01-01,1,7841,0.20705043570108264,115
02111,2021,7,SE,Case,Deaths,0,count,South End,37870,2021-07-01,1,7841,0.20705043570108264,0
02111,2021,12,SE,Case,New Cases,1261,count,South End,37870,2021-12-01,1,7841,0.20705043570108264,262
02111,2022,7,SE,Case,New Cases,255,count,South End,37870,2022-07-01,1,8417,0.22226036440454186,57
02111,2022,12,SE,Case,Deaths,2,count,South End,37870,2022-12-01,1,8417,0.22226036440454186,1
02111,2022,11,SE,Case,New Cases,112,count,South End,37870,2022-11-01,1,8417,0.22226036440454186,25
02111,2022,6,SE,Case,New Cases,313,count,South End,37870,2022-06-01,1,8417,0.22226036440454186,70
02111,2022,9,SE,Case,Deaths,0,count,South End,37870,2022-09-01,1,8417,0.22226036440454186,0
02111,2022,8,SE,Case,Deaths,1,count,South End,37870,2022-08-01,1,8417,0.22226036440454186,1
02111,2022,9,SE,Case,New Cases,195,count,South End,37870,2022-09-01,1,8417,0.22226036440454186,44
02111,2022,10,SE,Case,Deaths,0,count,South End,37870,2022-10-01,1,8417,0.22226036440454186,0
02111,2022,8,SE,Case,New Cases,210,count,South End,37870,2022-08-01,1,8417,0.22226036440454186,47
02111,2022,5,SE,Case,Deaths,0,count,South End,37870,2022-05-01,1,8417,0.22226036440454186,0
02111,2022,2,SE,Case,New Cases,265,count,South End,37870,2022-02-01,1,8417,0.22226036440454186,59
02111,2022,5,SE,Case,New Cases,740,count,South End,37870,2022-05-01,1,8417,0.22226036440454186,165
02111,2022,7,SE,Case,Deaths,2,count,South End,37870,2022-07-01,1,8417,0.22226036440454186,1
02111,2022,2,SE,Case,Deaths,7,count,South End,37870,2022-02-01,1,8417,0.22226036440454186,2
02111,2022,3,SE,Case,New Cases,167,count,South End,37870,2022-03-01,1,8417,0.22226036440454186,38
02111,2022,4,SE,Case,New Cases,508,count,South End,37870,2022-04-01,1,8417,0.22226036440454186,113
02111,2022,1,SE,Case,Deaths,8,count,South End,37870,2022-01-01,1,8417,0.22226036440454186,2
02111,2022,1,SE,Case,New Cases,2285,count,South End,37870,2022-01-01,1,8417,0.22226036440454186,508
02111,2022,10,SE,Case,New Cases,128,count,South End,37870,2022-10-01,1,8417,0.22226036440454186,29
02111,2022,6,SE,Case,Deaths,3,count,South End,37870,2022-06-01,1,8417,0.22226036440454186,1
02111,2022,4,SE,Case,Deaths,1,count,South End,37870,2022-04-01,1,8417,0.22226036440454186,1
02111,2022,3,SE,Case,Deaths,0,count,South End,37870,2022-03-01,1,8417,0.22226036440454186,0
02111,2022,11,SE,Case,Deaths,3,count,South End,37870,2022-11-01,1,8417,0.22226036440454186,1
02111,2022,12,SE,Case,New Cases,216,count,South End,37870,2022-12-01,1,8417,0.22226036440454186,49
02113,2020,6,BB/BH/DT/NE/WE,Case,New Cases,35,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-06-01,1,7339,0.13407014979905005,5
02113,2020,4,BB/BH/DT/NE/WE,Case,New Cases,209,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-04-01,1,7339,0.13407014979905005,29
02113,2020,4,BB/BH/DT/NE/WE,Case,Deaths,12,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-04-01,1,7339,0.13407014979905005,2
02113,2020,2,BB/BH/DT/NE/WE,Case,New Cases,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-02-01,1,7339,0.13407014979905005,0
02113,2020,10,BB/BH/DT/NE/WE,Case,New Cases,144,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-10-01,1,7339,0.13407014979905005,20
02113,2020,1,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-01-01,1,7339,0.13407014979905005,0
02113,2020,8,BB/BH/DT/NE/WE,Case,New Cases,49,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-08-01,1,7339,0.13407014979905005,7
02113,2020,2,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-02-01,1,7339,0.13407014979905005,0
02113,2020,9,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-09-01,1,7339,0.13407014979905005,0
02113,2020,9,BB/BH/DT/NE/WE,Case,New Cases,72,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-09-01,1,7339,0.13407014979905005,10
02113,2020,1,BB/BH/DT/NE/WE,Case,New Cases,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-01-01,1,7339,0.13407014979905005,0
02113,2020,6,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-06-01,1,7339,0.13407014979905005,0
02113,2020,10,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-10-01,1,7339,0.13407014979905005,1
02113,2020,11,BB/BH/DT/NE/WE,Case,New Cases,415,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-11-01,1,7339,0.13407014979905005,56
02113,2020,5,BB/BH/DT/NE/WE,Case,New Cases,140,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-05-01,1,7339,0.13407014979905005,19
02113,2020,11,BB/BH/DT/NE/WE,Case,Deaths,4,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-11-01,1,7339,0.13407014979905005,1
02113,2020,8,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-08-01,1,7339,0.13407014979905005,1
02113,2020,7,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-07-01,1,7339,0.13407014979905005,1
02113,2020,7,BB/BH/DT/NE/WE,Case,New Cases,53,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-07-01,1,7339,0.13407014979905005,8
02113,2020,3,BB/BH/DT/NE/WE,Case,New Cases,106,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-03-01,1,7339,0.13407014979905005,15
02113,2020,3,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-03-01,1,7339,0.13407014979905005,0
02113,2020,12,BB/BH/DT/NE/WE,Case,New Cases,649,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-12-01,1,7339,0.13407014979905005,88
02113,2020,5,BB/BH/DT/NE/WE,Case,Deaths,4,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-05-01,1,7339,0.13407014979905005,1
02113,2020,12,BB/BH/DT/NE/WE,Case,Deaths,4,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2020-12-01,1,7339,0.13407014979905005,1
02113,2021,7,BB/BH/DT/NE/WE,Case,New Cases,136,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-07-01,1,6726,0.12287175739861161,17
02113,2021,8,BB/BH/DT/NE/WE,Case,Deaths,0,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-08-01,1,6726,0.12287175739861161,0
02113,2021,3,BB/BH/DT/NE/WE,Case,New Cases,408,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-03-01,1,6726,0.12287175739861161,51
02113,2021,1,BB/BH/DT/NE/WE,Case,Deaths,6,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-01-01,1,6726,0.12287175739861161,1
02113,2021,6,BB/BH/DT/NE/WE,Case,New Cases,17,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-06-01,1,6726,0.12287175739861161,3
02113,2021,5,BB/BH/DT/NE/WE,Case,New Cases,42,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-05-01,1,6726,0.12287175739861161,6
02113,2021,4,BB/BH/DT/NE/WE,Case,New Cases,318,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-04-01,1,6726,0.12287175739861161,40
02113,2021,9,BB/BH/DT/NE/WE,Case,New Cases,358,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-09-01,1,6726,0.12287175739861161,44
02113,2021,7,BB/BH/DT/NE/WE,Case,Deaths,1,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-07-01,1,6726,0.12287175739861161,1
02113,2021,8,BB/BH/DT/NE/WE,Case,New Cases,316,count,"Back Bay, Beacon Hill, Downtown, North End, West End",54740,2021-08-01,1,6726,0.12287175739861161,39
